"","serial","model","time","status","temp","rsc","rer","psc"
"49818","WD-WCC1T1212351","WDC WD30EFRX",466.791666666667,0,27,0,0,0
"49819","WD-WCC1T1225390","WDC WD30EFRX",471.791666666667,0,29,0,0,0
"49820","WD-WCC1T1229677","WDC WD30EFRX",475.791666666667,0,31,0,0,0
"49821","WD-WCC1T1239639","WDC WD30EFRX",534.583333333333,0,31,0,0,0
"49822","WD-WCC1T1239903","WDC WD30EFRX",436.708333333333,0,25,0,1,0
"49823","WD-WCC1T1240489","WDC WD30EFRX",510.583333333333,0,23,0,0,0
"49824","WD-WCC1T1242518","WDC WD30EFRX",469.041666666667,0,31,0,0,0
"49825","WD-WCC1T1243425","WDC WD30EFRX",535.5,0,22,0,0,0
"49826","WD-WCC1T1243617","WDC WD30EFRX",480.958333333333,0,29,0,1,0
"49827","WD-WCC1T1244203","WDC WD30EFRX",530.5,0,27,0,0,0
"49828","WD-WCC1T1244535","WDC WD30EFRX",488.666666666667,0,29,0,0,0
"49829","WD-WCC1T1244638","WDC WD30EFRX",452.5,0,28,0,1,0
"49830","WD-WCC1T1245078","WDC WD30EFRX",436.708333333333,0,28,0,0,0
"49831","WD-WCC1T1245325","WDC WD30EFRX",545.791666666667,0,29,0,0,0
"49832","WD-WCC1T1247371","WDC WD30EFRX",528.75,0,32,0,0,0
"49833","WD-WCC1T1247380","WDC WD30EFRX",515,0,21,0,0,0
"49834","WD-WCC1T1247621","WDC WD30EFRX",523.5,0,22,0,0,0
"49835","WD-WCC1T1247982","WDC WD30EFRX",489.583333333333,0,27,0,0,0
"49836","WD-WCC1T1248534","WDC WD30EFRX",545.791666666667,0,29,0,1,0
"49837","WD-WCC1T1249414","WDC WD30EFRX",534.791666666667,0,24,0,0,0
"49838","WD-WCC1T1249741","WDC WD30EFRX",472.791666666667,0,19,0,0,0
"49839","WD-WCC1T1249762","WDC WD30EFRX",535.083333333333,0,24,0,0,0
"49840","WD-WCC1T1252551","WDC WD30EFRX",440.791666666667,0,27,0,0,0
"49841","WD-WCC1T1252685","WDC WD30EFRX",477.5,0,29,0,0,0
"49842","WD-WCC1T1255185","WDC WD30EFRX",498.375,0,19,0,0,0
"49843","WD-WCC1T1256311","WDC WD30EFRX",501.833333333333,0,29,0,0,0
"49844","WD-WCC1T1257577","WDC WD30EFRX",505.375,0,25,0,0,0
"49845","WD-WCC1T1257982","WDC WD30EFRX",429.083333333333,0,22,0,0,0
"49846","WD-WCC1T1258407","WDC WD30EFRX",352.041666666667,0,23,0,0,0
"49847","WD-WCC1T1258455","WDC WD30EFRX",415.916666666667,0,21,0,0,0
"49848","WD-WCC1T1261696","WDC WD30EFRX",428.208333333333,0,28,0,0,0
"49849","WD-WCC1T1261715","WDC WD30EFRX",351.125,0,26,0,0,0
"49850","WD-WCC1T1262523","WDC WD30EFRX",516.916666666667,0,32,0,1,1
"49851","WD-WCC1T1263421","WDC WD30EFRX",363.708333333333,0,25,0,1,0
"49852","WD-WCC1T1263610","WDC WD30EFRX",509.416666666667,0,20,0,0,0
"49853","WD-WCC1T1264401","WDC WD30EFRX",509.5,0,25,0,0,0
"49854","WD-WCC1T1265950","WDC WD30EFRX",444.583333333333,0,22,0,0,0
"49855","WD-WCC1T1267379","WDC WD30EFRX",507.791666666667,0,26,0,0,0
"49856","WD-WCC1T1273436","WDC WD30EFRX",428.208333333333,0,26,0,0,0
"49857","WD-WCC1T1273450","WDC WD30EFRX",423.25,0,23,0,0,0
"49858","WD-WCC1T1273948","WDC WD30EFRX",507.666666666667,0,22,0,0,0
"49859","WD-WCC1T1275355","WDC WD30EFRX",377.416666666667,0,28,0,1,1
"49860","WD-WCC1T1276346","WDC WD30EFRX",479.791666666667,0,32,0,0,0
"49861","WD-WCC1T1276696","WDC WD30EFRX",413.041666666667,0,23,0,0,0
"49862","WD-WCC1T1276703","WDC WD30EFRX",394.458333333333,0,25,0,0,0
"49863","WD-WCC1T1276789","WDC WD30EFRX",387.291666666667,0,33,0,1,0
"49864","WD-WCC1T1276824","WDC WD30EFRX",534.625,0,27,0,0,0
"49865","WD-WCC1T1276913","WDC WD30EFRX",317.75,0,28,0,0,0
"49866","WD-WCC1T1277753","WDC WD30EFRX",434.25,0,27,0,0,0
"49867","WD-WCC1T1278164","WDC WD30EFRX",398.375,0,26,0,0,0
"49868","WD-WCC1T1278326","WDC WD30EFRX",543.458333333333,0,22,0,0,0
"49869","WD-WCC1T1278392","WDC WD30EFRX",523.541666666667,0,22,0,0,0
"49870","WD-WCC1T1278777","WDC WD30EFRX",479.666666666667,0,20,0,0,0
"49871","WD-WCC1T1279278","WDC WD30EFRX",479.833333333333,0,28,0,1,0
"49872","WD-WCC1T1279472","WDC WD30EFRX",507.166666666667,0,27,0,0,0
"49873","WD-WCC1T1280135","WDC WD30EFRX",297.083333333333,0,23,0,0,0
"49874","WD-WCC1T1281421","WDC WD30EFRX",370.25,0,24,0,0,0
"49875","WD-WCC1T1281618","WDC WD30EFRX",537.458333333333,0,25,0,0,0
"49876","WD-WCC1T1281736","WDC WD30EFRX",446.375,0,28,0,0,0
"49877","WD-WCC1T1282543","WDC WD30EFRX",262.166666666667,0,28,0,0,0
"49878","WD-WCC1T1282574","WDC WD30EFRX",402.333333333333,0,26,0,0,0
"49879","WD-WCC1T1282931","WDC WD30EFRX",436,0,26,0,1,0
"49880","WD-WCC1T1283374","WDC WD30EFRX",504,0,31,0,0,0
"49881","WD-WCC1T1411281","WDC WD30EFRX",396.458333333333,0,22,0,0,0
"49882","WD-WCC1T1425170","WDC WD30EFRX",32.3333333333333,0,21,0,0,0
"49883","WD-WCC1T1485146","WDC WD30EFRX",359.041666666667,0,27,0,0,0
"49884","WD-WCC1T1486227","WDC WD30EFRX",515.583333333333,0,20,0,0,0
"49885","WD-WCC1T1487328","WDC WD30EFRX",402.375,0,24,0,0,0
"49886","WD-WCC1T1487974","WDC WD30EFRX",396.166666666667,0,24,0,0,0
"49887","WD-WCC1T1504265","WDC WD30EFRX",423.083333333333,0,28,0,0,0
"49888","WD-WCC1T1614204","WDC WD30EFRX",321.833333333333,0,25,0,0,0
"49889","WD-WCC1T1619955","WDC WD30EFRX",376.791666666667,0,31,0,1,1
"49890","WD-WCC1T1629725","WDC WD30EFRX",318.458333333333,0,26,0,0,0
"49891","WD-WCC4N0189558","WDC WD30EFRX",444.875,0,30,0,1,0
"49892","WD-WCC4N0189617","WDC WD30EFRX",364.125,0,30,0,0,0
"49893","WD-WCC4N0194561","WDC WD30EFRX",430.333333333333,0,27,0,0,0
"49894","WD-WCC4N0212233","WDC WD30EFRX",384.75,0,28,0,0,0
"49895","WD-WCC4N0212478","WDC WD30EFRX",371.958333333333,0,32,0,0,0
"49896","WD-WCC4N0215393","WDC WD30EFRX",445.208333333333,0,27,0,0,0
"49897","WD-WCC4N0215706","WDC WD30EFRX",445.25,0,28,0,0,0
"49898","WD-WCC4N0219513","WDC WD30EFRX",422.875,0,22,0,1,0
"49899","WD-WCC4N0222988","WDC WD30EFRX",323.375,0,24,0,0,0
"49900","WD-WCC4N0224047","WDC WD30EFRX",32.375,0,19,0,0,0
"49901","WD-WCC4N0226811","WDC WD30EFRX",245,0,25,0,0,0
"49902","WD-WCC4N0250690","WDC WD30EFRX",363.75,0,24,0,0,0
"49903","WD-WCC4N0254638","WDC WD30EFRX",411,0,24,0,0,0
"49904","WD-WCC4N0254819","WDC WD30EFRX",394,0,25,0,1,0
"49905","WD-WCC4N0254843","WDC WD30EFRX",383.708333333333,0,25,0,0,0
"49906","WD-WCC4N0254884","WDC WD30EFRX",423.666666666667,0,33,0,0,0
"49907","WD-WCC4N0254960","WDC WD30EFRX",437,0,28,0,0,0
"49908","WD-WCC4N0254965","WDC WD30EFRX",439,0,32,0,0,0
"49909","WD-WCC4N0257544","WDC WD30EFRX",391,0,28,0,0,0
"49910","WD-WCC4N0261529","WDC WD30EFRX",467.791666666667,0,20,0,0,0
"49911","WD-WCC4N0261989","WDC WD30EFRX",369.916666666667,0,29,0,0,0
"49912","WD-WCC4N0269533","WDC WD30EFRX",32.3333333333333,0,21,0,0,0
"49913","WD-WCC4N0277057","WDC WD30EFRX",415.333333333333,0,26,0,0,0
"49914","WD-WCC4N0277094","WDC WD30EFRX",368.708333333333,0,20,0,0,0
"49915","WD-WCC4N0277126","WDC WD30EFRX",421.75,0,25,0,0,0
"49916","WD-WCC4N0278126","WDC WD30EFRX",320.708333333333,0,19,0,0,0
"49917","WD-WCC4N0278224","WDC WD30EFRX",371.541666666667,0,25,0,0,0
"49918","WD-WCC4N0279455","WDC WD30EFRX",385.333333333333,0,23,0,0,0
"49919","WD-WCC4N0279908","WDC WD30EFRX",388.208333333333,0,19,0,0,0
"49920","WD-WCC4N0280522","WDC WD30EFRX",398.791666666667,0,26,0,0,0
"49921","WD-WCC4N0282814","WDC WD30EFRX",423.333333333333,0,26,0,0,0
"49922","WD-WCC4N0282881","WDC WD30EFRX",393.791666666667,0,27,0,0,0
"49923","WD-WCC4N0282909","WDC WD30EFRX",432.75,0,16,0,0,0
"49924","WD-WCC4N0282921","WDC WD30EFRX",473.583333333333,0,24,0,0,0
"49925","WD-WCC4N0282946","WDC WD30EFRX",444.125,0,24,0,0,0
"49926","WD-WCC4N0285753","WDC WD30EFRX",274.333333333333,0,25,0,0,0
"49927","WD-WCC4N0285763","WDC WD30EFRX",299.875,0,28,0,0,0
"49928","WD-WCC4N0285780","WDC WD30EFRX",314.25,0,22,0,0,0
"49929","WD-WCC4N0285787","WDC WD30EFRX",299.916666666667,0,28,0,0,0
"49930","WD-WCC4N0287071","WDC WD30EFRX",223,0,29,0,0,0
"49931","WD-WCC4N0287072","WDC WD30EFRX",376.958333333333,0,27,0,0,0
"49932","WD-WCC4N0287105","WDC WD30EFRX",421.25,0,28,0,0,0
"49933","WD-WCC4N0287663","WDC WD30EFRX",351.333333333333,0,28,0,0,0
"49934","WD-WCC4N0288198","WDC WD30EFRX",464.458333333333,0,23,0,1,1
"49935","WD-WCC4N0288269","WDC WD30EFRX",380.916666666667,0,27,0,0,0
"49936","WD-WCC4N0288275","WDC WD30EFRX",336.875,0,28,0,0,0
"49937","WD-WCC4N0288504","WDC WD30EFRX",363.375,0,22,0,0,0
"49938","WD-WCC4N0289398","WDC WD30EFRX",443.916666666667,0,32,0,0,0
"49939","WD-WCC4N0290074","WDC WD30EFRX",443.875,0,28,0,0,0
"49940","WD-WCC4N0291471","WDC WD30EFRX",451.541666666667,0,24,0,0,0
"49941","WD-WCC4N0291549","WDC WD30EFRX",354.25,0,24,0,1,0
"49942","WD-WCC4N0291745","WDC WD30EFRX",428.333333333333,0,33,0,0,0
"49943","WD-WCC4N0291850","WDC WD30EFRX",328.083333333333,0,28,0,0,0
"49944","WD-WCC4N0291856","WDC WD30EFRX",437.625,0,30,0,0,0
"49945","WD-WCC4N0291928","WDC WD30EFRX",436.125,0,21,0,1,1
"49946","WD-WCC4N0292853","WDC WD30EFRX",393.75,0,24,0,0,0
"49947","WD-WCC4N0292866","WDC WD30EFRX",307.416666666667,0,28,0,0,0
"49948","WD-WCC4N0292916","WDC WD30EFRX",425.041666666667,0,29,0,0,0
"49949","WD-WCC4N0295724","WDC WD30EFRX",349.041666666667,0,23,0,0,0
"49950","WD-WCC4N0295729","WDC WD30EFRX",341.375,0,32,0,0,0
"49951","WD-WCC4N0295730","WDC WD30EFRX",340,0,22,0,0,0
"49952","WD-WCC4N0295733","WDC WD30EFRX",347.833333333333,0,29,0,0,0
"49953","WD-WCC4N0295739","WDC WD30EFRX",314.25,0,25,0,1,0
"49954","WD-WCC4N0295746","WDC WD30EFRX",339.958333333333,0,23,0,0,0
"49955","WD-WCC4N0295755","WDC WD30EFRX",333.5,0,22,0,0,0
"49956","WD-WCC4N0295764","WDC WD30EFRX",345.333333333333,0,26,0,0,0
"49957","WD-WCC4N0295765","WDC WD30EFRX",343.291666666667,0,29,0,1,0
"49958","WD-WCC4N0295823","WDC WD30EFRX",467.791666666667,0,23,0,0,0
"49959","WD-WCC4N0298153","WDC WD30EFRX",278.791666666667,0,26,0,0,0
"49960","WD-WCC4N0298257","WDC WD30EFRX",471.833333333333,0,19,0,0,0
"49961","WD-WCC4N0298445","WDC WD30EFRX",458.791666666667,0,22,0,0,0
"49962","WD-WCC4N0298466","WDC WD30EFRX",432.333333333333,0,26,0,0,0
"49963","WD-WCC4N0298636","WDC WD30EFRX",343.291666666667,0,25,0,0,0
"49964","WD-WCC4N0298671","WDC WD30EFRX",293.75,0,28,0,0,0
"49965","WD-WCC4N0298849","WDC WD30EFRX",473.708333333333,0,27,0,0,0
"49966","WD-WCC4N0298962","WDC WD30EFRX",400.833333333333,0,26,0,0,0
"49967","WD-WCC4N0298977","WDC WD30EFRX",432.625,0,24,0,0,0
"49968","WD-WCC4N0300244","WDC WD30EFRX",451.416666666667,0,30,0,0,0
"49969","WD-WCC4N0300272","WDC WD30EFRX",439.041666666667,0,23,0,0,0
"49970","WD-WCC4N0300348","WDC WD30EFRX",457.458333333333,0,32,0,0,0
"49971","WD-WCC4N0300356","WDC WD30EFRX",459.708333333333,0,29,0,0,0
"49972","WD-WCC4N0300818","WDC WD30EFRX",423.5,0,32,0,0,0
"49973","WD-WCC4N0300877","WDC WD30EFRX",461.708333333333,0,25,0,0,0
"49974","WD-WCC4N0301231","WDC WD30EFRX",357.833333333333,0,33,0,0,0
"49975","WD-WCC4N0301239","WDC WD30EFRX",345.375,0,25,0,0,0
"49976","WD-WCC4N0301240","WDC WD30EFRX",341.083333333333,0,24,0,0,0
"49977","WD-WCC4N0312019","WDC WD30EFRX",216.166666666667,0,29,0,1,0
"49978","WD-WCC4N0317093","WDC WD30EFRX",456.666666666667,0,32,0,0,0
"49979","WD-WCC4N0317214","WDC WD30EFRX",384.791666666667,0,26,0,0,0
"49980","WD-WCC4N0317237","WDC WD30EFRX",424.958333333333,0,37,0,0,0
"49981","WD-WCC4N0317441","WDC WD30EFRX",378.541666666667,0,25,0,0,0
"49982","WD-WCC4N0319651","WDC WD30EFRX",320.375,0,29,0,0,0
"49983","WD-WCC4N0319775","WDC WD30EFRX",467.791666666667,0,24,0,0,0
"49984","WD-WCC4N0319850","WDC WD30EFRX",305.583333333333,0,28,0,0,0
"49985","WD-WCC4N0319852","WDC WD30EFRX",424.041666666667,0,29,0,0,0
"49986","WD-WCC4N0320446","WDC WD30EFRX",361.125,0,23,0,0,0
"49987","WD-WCC4N0320465","WDC WD30EFRX",376.125,0,31,0,0,0
"49988","WD-WCC4N0320508","WDC WD30EFRX",417.291666666667,0,22,0,0,0
"49989","WD-WCC4N0322853","WDC WD30EFRX",341.208333333333,0,25,0,0,0
"49990","WD-WCC4N0323025","WDC WD30EFRX",451.541666666667,0,22,0,1,0
"49991","WD-WCC4N0324504","WDC WD30EFRX",380.25,0,20,0,1,0
"49992","WD-WCC4N0324795","WDC WD30EFRX",377.25,0,27,0,0,0
"49993","WD-WCC4N0324812","WDC WD30EFRX",373.375,0,29,0,0,0
"49994","WD-WCC4N0324845","WDC WD30EFRX",337.708333333333,0,28,0,0,0
"49995","WD-WCC4N0325460","WDC WD30EFRX",336,0,23,0,0,0
"49996","WD-WCC4N0327463","WDC WD30EFRX",458.5,0,29,0,0,0
"49997","WD-WCC4N0327690","WDC WD30EFRX",389.5,0,28,0,0,0
"49998","WD-WCC4N0328648","WDC WD30EFRX",426.25,0,28,0,0,0
"49999","WD-WCC4N0328827","WDC WD30EFRX",318.791666666667,0,32,0,0,0
"50000","WD-WCC4N0337188","WDC WD30EFRX",473.625,0,20,0,0,0
"50001","WD-WCC4N0338557","WDC WD30EFRX",281.25,0,19,0,0,0
"50002","WD-WCC4N0338643","WDC WD30EFRX",370,0,21,0,0,0
"50003","WD-WCC4N0338852","WDC WD30EFRX",417,0,25,0,0,0
"50004","WD-WCC4N0338899","WDC WD30EFRX",287.791666666667,0,27,0,0,0
"50005","WD-WCC4N0345630","WDC WD30EFRX",349.875,0,23,0,0,0
"50006","WD-WCC4N0358254","WDC WD30EFRX",375.791666666667,0,23,0,0,0
"50007","WD-WCC4N0359886","WDC WD30EFRX",355.125,0,21,0,0,0
"50008","WD-WCC4N0359993","WDC WD30EFRX",248.833333333333,0,27,0,0,0
"50009","WD-WCC4N0361086","WDC WD30EFRX",343.125,0,22,0,0,0
"50010","WD-WCC4N0361409","WDC WD30EFRX",350.208333333333,0,28,0,0,0
"50011","WD-WCC4N0361432","WDC WD30EFRX",338.291666666667,0,28,0,1,0
"50012","WD-WCC4N0364479","WDC WD30EFRX",358.625,0,32,0,0,0
"50013","WD-WCC4N0368265","WDC WD30EFRX",373.833333333333,0,25,0,0,0
"50014","WD-WCC4N0370016","WDC WD30EFRX",286.541666666667,0,26,0,0,0
"50015","WD-WCC4N0370078","WDC WD30EFRX",340.25,0,25,0,0,0
"50016","WD-WCC4N0370152","WDC WD30EFRX",308.583333333333,0,27,0,0,0
"50017","WD-WCC4N0371108","WDC WD30EFRX",338.125,0,25,0,1,0
"50018","WD-WCC4N0372055","WDC WD30EFRX",32.3333333333333,0,19,0,0,0
"50019","WD-WCC4N0372206","WDC WD30EFRX",364.25,0,26,0,0,0
"50020","WD-WCC4N0373661","WDC WD30EFRX",375.791666666667,0,22,0,0,0
"50021","WD-WCC4N0375312","WDC WD30EFRX",289.875,0,32,0,0,0
"50022","WD-WCC4N0377533","WDC WD30EFRX",271.291666666667,0,28,0,0,0
"50023","WD-WCC4N0377807","WDC WD30EFRX",237.083333333333,0,28,0,0,0
"50024","WD-WCC4N0377954","WDC WD30EFRX",343.125,0,20,0,0,0
"50025","WD-WCC4N0378365","WDC WD30EFRX",27.4166666666667,0,22,0,0,0
"50026","WD-WCC4N0378384","WDC WD30EFRX",366.833333333333,0,22,0,0,0
"50027","WD-WCC4N0378471","WDC WD30EFRX",241.583333333333,0,26,0,0,0
"50028","WD-WCC4N0379811","WDC WD30EFRX",366.791666666667,0,24,0,0,0
"50029","WD-WCC4N0379963","WDC WD30EFRX",286.541666666667,0,24,0,0,0
"50030","WD-WCC4N0380099","WDC WD30EFRX",295.333333333333,0,20,0,0,0
"50031","WD-WCC4N0380893","WDC WD30EFRX",352.416666666667,0,27,0,0,0
"50032","WD-WCC4N0381149","WDC WD30EFRX",373.125,0,22,0,0,0
"50033","WD-WCC4N0381262","WDC WD30EFRX",349.083333333333,0,22,0,0,0
"50034","WD-WCC4N0381587","WDC WD30EFRX",231.666666666667,0,28,0,0,0
"50035","WD-WCC4N0381911","WDC WD30EFRX",307.291666666667,0,21,0,0,0
"50036","WD-WCC4N0382803","WDC WD30EFRX",326.416666666667,0,22,0,0,0
"50037","WD-WCC4N0382885","WDC WD30EFRX",354.958333333333,0,32,0,0,0
"50038","WD-WCC4N0383431","WDC WD30EFRX",176.208333333333,0,28,0,0,0
"50039","WD-WCC4N0383507","WDC WD30EFRX",235.666666666667,0,19,0,0,0
"50040","WD-WCC4N0383783","WDC WD30EFRX",352.416666666667,0,28,0,0,0
"50041","WD-WCC4N0384708","WDC WD30EFRX",332.75,0,32,0,0,0
"50042","WD-WCC4N0384807","WDC WD30EFRX",270.5,0,27,0,0,0
"50043","WD-WCC4N0385074","WDC WD30EFRX",295.708333333333,0,27,0,0,0
"50044","WD-WCC4N0385120","WDC WD30EFRX",293.916666666667,0,25,0,0,0
"50045","WD-WCC4N0385156","WDC WD30EFRX",266.291666666667,0,26,0,0,0
"50046","WD-WCC4N0385785","WDC WD30EFRX",363.041666666667,0,33,0,0,0
"50047","WD-WCC4N0385882","WDC WD30EFRX",253.5,0,28,0,1,0
"50048","WD-WCC4N0385911","WDC WD30EFRX",344.916666666667,0,25,0,0,0
"50049","WD-WCC4N0386109","WDC WD30EFRX",344.916666666667,0,25,0,0,0
"50050","WD-WCC4N0386549","WDC WD30EFRX",346.166666666667,0,24,0,1,0
"50051","WD-WCC4N0387211","WDC WD30EFRX",344.916666666667,0,28,0,1,0
"50052","WD-WCC4N0387350","WDC WD30EFRX",261.583333333333,0,28,0,0,0
"50053","WD-WCC4N0392209","WDC WD30EFRX",248.458333333333,0,27,0,0,0
"50054","WD-WCC4N0392241","WDC WD30EFRX",353.5,0,26,0,0,0
"50055","WD-WCC4N0392520","WDC WD30EFRX",314.625,0,29,0,0,0
"50056","WD-WCC4N0392877","WDC WD30EFRX",32.3333333333333,0,20,0,0,0
"50057","WD-WCC4N0394929","WDC WD30EFRX",422.666666666667,0,19,0,0,0
"50058","WD-WCC4N0395134","WDC WD30EFRX",294.583333333333,0,25,0,0,0
"50059","WD-WCC4N0395924","WDC WD30EFRX",333.5,0,25,0,0,0
"50060","WD-WCC4N0396352","WDC WD30EFRX",237.083333333333,0,24,0,0,0
"50061","WD-WCC4N0396528","WDC WD30EFRX",286.541666666667,0,25,0,0,0
"50062","WD-WCC4N0396572","WDC WD30EFRX",281.25,0,25,0,0,0
"50063","WD-WCC4N0396614","WDC WD30EFRX",353.541666666667,0,25,0,0,0
"50064","WD-WCC4N0396634","WDC WD30EFRX",346.541666666667,0,26,0,0,0
"50065","WD-WCC4N0396780","WDC WD30EFRX",223.083333333333,0,27,0,0,0
"50066","WD-WCC4N0397882","WDC WD30EFRX",322.875,0,26,0,1,0
"50067","WD-WCC4N0397915","WDC WD30EFRX",359.125,0,34,0,0,0
"50068","WD-WCC4N0397926","WDC WD30EFRX",338.125,0,25,0,0,0
"50069","WD-WCC4N0397929","WDC WD30EFRX",318.083333333333,0,26,0,0,0
"50070","WD-WCC4N0398429","WDC WD30EFRX",270.5,0,25,0,0,0
"50071","WD-WCC4N0399590","WDC WD30EFRX",345.25,0,27,0,0,0
"50072","WD-WCC4N0399803","WDC WD30EFRX",210.625,0,20,0,0,0
"50073","WD-WCC4N0399954","WDC WD30EFRX",352.708333333333,0,32,0,0,0
"50074","WD-WCC4N0399958","WDC WD30EFRX",373.125,0,22,0,1,0
"50075","WD-WCC4N0400208","WDC WD30EFRX",350.208333333333,0,29,0,1,0
"50076","WD-WCC4N0400217","WDC WD30EFRX",312.083333333333,0,23,0,0,0
"50077","WD-WCC4N0400438","WDC WD30EFRX",152.375,0,25,0,1,0
"50078","WD-WCC4N0401120","WDC WD30EFRX",176.25,0,28,0,0,0
"50079","WD-WCC4N0401255","WDC WD30EFRX",363.083333333333,0,25,0,0,0
"50080","WD-WCC4N0401275","WDC WD30EFRX",349.083333333333,0,21,0,0,0
"50081","WD-WCC4N0401458","WDC WD30EFRX",358.25,0,28,0,0,0
"50082","WD-WCC4N0401522","WDC WD30EFRX",346.208333333333,0,22,0,0,0
"50083","WD-WCC4N0401658","WDC WD30EFRX",369.916666666667,0,30,0,0,0
"50084","WD-WCC4N0401713","WDC WD30EFRX",272.666666666667,0,32,0,1,0
"50085","WD-WCC4N0401975","WDC WD30EFRX",336.125,0,24,0,0,0
"50086","WD-WCC4N0663697","WDC WD30EFRX",32.375,0,18,0,0,0
"50087","WD-WCC4N0802040","WDC WD30EFRX",316.708333333333,0,24,0,0,0
"50088","WD-WCC4N0802356","WDC WD30EFRX",276.25,0,24,0,0,0
"50089","WD-WCC4N0803004","WDC WD30EFRX",229.5,0,27,0,0,0
"50090","WD-WCC4N0803800","WDC WD30EFRX",329.291666666667,0,27,0,0,0
"50091","WD-WCC4N0806318","WDC WD30EFRX",280.875,0,25,0,0,0
"50092","WD-WCC4N0810854","WDC WD30EFRX",322.541666666667,0,25,0,0,0
"50093","WD-WCC4N0814144","WDC WD30EFRX",32.3333333333333,0,21,0,0,0
"50094","WD-WCC4N0814917","WDC WD30EFRX",273.958333333333,0,23,0,0,0
"50095","WD-WCC4N0818839","WDC WD30EFRX",32.375,0,20,0,0,0
"50096","WD-WCC4N0819266","WDC WD30EFRX",37.4166666666667,0,29,0,0,0
"50097","WD-WCC4N0827351","WDC WD30EFRX",194.375,0,24,0,0,0
"50098","WD-WCC4N0827364","WDC WD30EFRX",214.166666666667,0,25,0,0,0
"50099","WD-WCC4N0827406","WDC WD30EFRX",267,0,28,0,0,0
"50100","WD-WCC4N0827438","WDC WD30EFRX",309.083333333333,0,23,0,0,0
"50101","WD-WCC4N0827467","WDC WD30EFRX",312.208333333333,0,29,0,0,0
"50102","WD-WCC4N0827519","WDC WD30EFRX",226.375,0,25,0,0,0
"50103","WD-WCC4N0828025","WDC WD30EFRX",246.416666666667,0,25,0,0,0
"50104","WD-WCC4N0828068","WDC WD30EFRX",291.125,0,23,0,0,0
"50105","WD-WCC4N0828093","WDC WD30EFRX",231.625,0,28,0,0,0
"50106","WD-WCC4N0828448","WDC WD30EFRX",219.333333333333,0,26,0,0,0
"50107","WD-WCC4N0828669","WDC WD30EFRX",281.916666666667,0,30,0,0,0
"50108","WD-WCC4N0829156","WDC WD30EFRX",210.5,0,26,0,0,0
"50109","WD-WCC4N0829630","WDC WD30EFRX",357.083333333333,0,27,0,0,0
"50110","WD-WCC4N0829699","WDC WD30EFRX",300.583333333333,0,28,0,0,0
"50111","WD-WCC4N0829936","WDC WD30EFRX",191.875,0,22,0,1,0
"50112","WD-WCC4N0830506","WDC WD30EFRX",312.541666666667,0,25,0,0,0
"50113","WD-WCC4N0831153","WDC WD30EFRX",300.291666666667,0,32,0,0,0
"50114","WD-WCC4N0831399","WDC WD30EFRX",348.041666666667,0,28,0,0,0
"50115","WD-WCC4N0831404","WDC WD30EFRX",305.875,0,27,0,0,0
"50116","WD-WCC4N0831473","WDC WD30EFRX",283.708333333333,0,23,0,0,0
"50117","WD-WCC4N0831975","WDC WD30EFRX",200.416666666667,0,24,0,0,0
"50118","WD-WCC4N0832127","WDC WD30EFRX",230.291666666667,0,31,0,0,0
"50119","WD-WCC4N0832145","WDC WD30EFRX",293.291666666667,0,28,0,0,0
"50120","WD-WCC4N0832159","WDC WD30EFRX",339.583333333333,0,26,0,0,0
"50121","WD-WCC4N0832337","WDC WD30EFRX",321.916666666667,0,20,0,0,0
"50122","WD-WCC4N0832499","WDC WD30EFRX",179.916666666667,0,23,0,0,0
"50123","WD-WCC4N0832588","WDC WD30EFRX",249.166666666667,0,24,0,1,0
"50124","WD-WCC4N0832690","WDC WD30EFRX",233.208333333333,0,28,0,0,0
"50125","WD-WCC4N0832740","WDC WD30EFRX",291.083333333333,0,25,0,0,0
"50126","WD-WCC4N0833093","WDC WD30EFRX",191.541666666667,0,24,0,0,0
"50127","WD-WCC4N0833529","WDC WD30EFRX",156.625,0,27,0,0,0
"50128","WD-WCC4N0833921","WDC WD30EFRX",305.375,0,22,0,0,0
"50129","WD-WCC4N0833953","WDC WD30EFRX",272,0,22,0,0,0
"50130","WD-WCC4N0834417","WDC WD30EFRX",251.291666666667,0,25,0,1,0
"50131","WD-WCC4N0834485","WDC WD30EFRX",224.291666666667,0,29,0,0,0
"50132","WD-WCC4N0834574","WDC WD30EFRX",215.25,0,28,0,0,0
"50133","WD-WCC4N0834695","WDC WD30EFRX",252.833333333333,0,33,0,0,0
"50134","WD-WCC4N0835542","WDC WD30EFRX",186.541666666667,0,27,0,0,0
"50135","WD-WCC4N0835584","WDC WD30EFRX",293.583333333333,0,27,0,0,0
"50136","WD-WCC4N0835717","WDC WD30EFRX",349.041666666667,0,32,0,1,0
"50137","WD-WCC4N0836180","WDC WD30EFRX",237.541666666667,0,25,0,0,0
"50138","WD-WCC4N0836191","WDC WD30EFRX",153.291666666667,0,26,0,0,0
"50139","WD-WCC4N0836272","WDC WD30EFRX",209.041666666667,0,28,0,0,0
"50140","WD-WCC4N0837846","WDC WD30EFRX",288.208333333333,0,19,0,0,0
"50141","WD-WCC4N0838144","WDC WD30EFRX",183.125,0,28,0,0,0
"50142","WD-WCC4N0841746","WDC WD30EFRX",169.416666666667,0,23,0,0,0
"50143","WD-WCC4N0845918","WDC WD30EFRX",272,0,22,0,1,0
