"","Cowid","Time","Status","Herd","Timeassess","LogSCC"
"11526",11526,327,0,2534,6,3.4
"11527",11527,312,0,2534,10,4.25
"11528",11528,326,0,2535,9,6.39
"11529",11529,334,0,2535,14,6.93
"11530",11530,338,0,2535,6,6.75
"11531",11531,146,1,2536,12,4.08
"11532",11532,320,1,2536,13,5.52
"11533",11533,323,0,2536,13,4.34
"11534",11534,314,0,2536,6,4.94
"11535",11535,334,0,2537,11,3.4
"11536",11536,335,0,2537,14,3.53
"11537",11537,60,1,2537,13,6.97
"11538",11538,318,0,2538,6,4.54
"11539",11539,333,0,2538,6,3.91
"11540",11540,328,0,2538,9,3.85
"11541",11541,331,0,2538,7,4.01
"11542",11542,314,0,2539,10,4.51
"11543",11543,335,0,2539,10,3.64
"11544",11544,314,0,2540,7,3.58
"11545",11545,311,0,2541,12,3.53
"11546",11546,324,0,2542,11,4.26
"11547",11547,333,0,2542,14,4.25
"11548",11548,329,0,2543,8,4.91
"11549",11549,118,1,2543,11,6.04
"11550",11550,310,0,2544,10,3.61
"11551",11551,327,0,2544,7,5.83
"11552",11552,241,1,2545,14,4.56
"11553",11553,101,1,2545,14,6.26
"11554",11554,328,0,2546,10,3.18
"11555",11555,338,0,2546,14,8.35
"11556",11556,317,0,2547,8,4.36
"11557",11557,334,0,2547,8,9.1
"11558",11558,337,0,2547,8,3.22
"11559",11559,334,0,2547,7,3.66
"11560",11560,329,0,2548,5,3.99
"11561",11561,122,1,2548,13,3.43
"11562",11562,206,1,2549,11,6.55
"11563",11563,337,0,2549,14,3.95
"11564",11564,325,0,2549,12,4.11
"11565",11565,319,0,2549,8,3.5
"11566",11566,311,0,2550,12,4.93
"11567",11567,327,0,2550,13,4.97
"11568",11568,316,0,2551,11,4.06
"11569",11569,331,0,2552,8,4.65
"11570",11570,323,0,2552,6,7.77
"11571",11571,329,0,2552,6,5.44
"11572",11572,335,0,2552,7,3.47
"11573",11573,311,0,2552,10,4.7
"11574",11574,330,0,2552,6,4.33
"11575",11575,330,0,2553,9,4.26
"11576",11576,323,0,2553,6,4.11
"11577",11577,317,1,2554,12,4.17
"11578",11578,45,1,2554,7,4.04
"11579",11579,314,0,2554,6,5.68
"11580",11580,324,0,2555,5,5.16
"11581",11581,331,0,2556,7,3.47
"11582",11582,314,0,2557,9,5.71
"11583",11583,324,0,2558,7,6.19
"11584",11584,331,0,2558,8,4.09
"11585",11585,326,0,2558,6,6.84
"11586",11586,332,0,2558,6,3.89
"11587",11587,309,1,2559,14,2.89
"11588",11588,318,0,2559,8,4.34
"11589",11589,312,0,2559,9,4.04
"11590",11590,313,0,2559,14,4.45
"11591",11591,314,0,2560,14,5.22
"11592",11592,107,1,2561,6,4.63
"11593",11593,310,1,2562,10,4.9
"11594",11594,332,0,2562,14,4.36
"11595",11595,90,1,2562,11,4.88
"11596",11596,320,0,2563,13,4.62
"11597",11597,336,0,2564,6,5.97
"11598",11598,338,1,2564,10,2.89
"11599",11599,301,1,2565,6,7.03
"11600",11600,304,1,2565,7,5.53
"11601",11601,312,0,2565,14,4.34
"11602",11602,322,0,2565,12,4.17
"11603",11603,334,0,2566,13,4.25
"11604",11604,328,0,2566,13,5.33
"11605",11605,102,1,2567,6,5.38
"11606",11606,339,0,2567,7,6.35
"11607",11607,335,0,2567,9,3.14
"11608",11608,324,0,2567,5,8.09
"11609",11609,317,0,2567,6,4.11
"11610",11610,306,1,2567,14,3.18
"11611",11611,339,0,2567,7,5.17
"11612",11612,334,0,2568,6,6.64
"11613",11613,324,0,2568,12,5.44
"11614",11614,263,1,2568,5,5.06
"11615",11615,330,0,2568,11,4.58
"11616",11616,338,0,2568,9,7.48
"11617",11617,335,0,2568,7,3.99
"11618",11618,325,0,2568,12,5.12
"11619",11619,332,0,2569,5,5.03
"11620",11620,336,0,2569,10,4.3
"11621",11621,330,0,2569,12,5.02
"11622",11622,143,1,2569,14,5.7
"11623",11623,160,1,2569,10,5.16
"11624",11624,319,0,2570,9,4.26
"11625",11625,321,0,2570,5,4.2
"11626",11626,337,0,2570,6,5.32
"11627",11627,315,0,2570,12,4.53
"11628",11628,324,0,2571,11,3.58
"11629",11629,314,0,2571,13,7.08
"11630",11630,311,0,2572,11,3.74
"11631",11631,294,1,2572,10,3.71
"11632",11632,332,0,2573,14,4.37
"11633",11633,323,0,2574,12,4.62
"11634",11634,338,0,2574,10,3.97
"11635",11635,311,1,2574,6,4.39
"11636",11636,115,1,2574,12,4.13
"11637",11637,320,0,2574,11,5.2
"11638",11638,313,1,2574,6,6.3
"11639",11639,334,0,2575,6,4.9
"11640",11640,314,1,2575,10,4.69
"11641",11641,322,0,2576,14,3.56
"11642",11642,321,0,2576,8,4.66
"11643",11643,339,0,2576,5,8.48
"11644",11644,333,0,2576,11,3.69
"11645",11645,335,0,2576,13,3.09
"11646",11646,302,1,2576,9,4.92
"11647",11647,315,0,2577,12,3.4
"11648",11648,312,0,2577,14,3.76
"11649",11649,324,0,2578,13,3.71
"11650",11650,142,1,2579,14,3.66
"11651",11651,315,0,2579,6,5.95
"11652",11652,322,0,2579,7,4.03
"11653",11653,336,0,2579,6,3.89
"11654",11654,320,0,2579,6,6.35
"11655",11655,325,0,2580,7,3.53
"11656",11656,313,1,2580,10,3.71
"11657",11657,321,0,2581,13,3.33
"11658",11658,337,0,2581,14,4.99
"11659",11659,329,0,2582,7,7.45
"11660",11660,317,0,2582,11,5.68
"11661",11661,322,0,2582,14,5.3
"11662",11662,310,0,2582,9,3.56
"11663",11663,118,1,2583,10,5.06
"11664",11664,328,0,2583,6,5.8
"11665",11665,320,0,2584,11,4.2
"11666",11666,330,0,2584,6,5.2
"11667",11667,316,0,2584,7,3.66
"11668",11668,321,0,2584,12,6.66
"11669",11669,327,0,2585,11,4.3
"11670",11670,338,0,2585,10,5.41
"11671",11671,282,1,2585,14,3
"11672",11672,133,1,2586,7,3.3
"11673",11673,318,0,2586,11,5.52
"11674",11674,335,0,2586,14,2.77
"11675",11675,226,1,2587,13,3.64
"11676",11676,319,0,2587,11,4.62
"11677",11677,337,0,2587,11,3.81
"11678",11678,316,0,2587,9,3.47
"11679",11679,322,0,2587,6,6.17
"11680",11680,324,0,2587,12,3.56
"11681",11681,333,0,2587,12,5.56
"11682",11682,329,0,2588,11,3.14
"11683",11683,325,0,2588,8,3.37
"11684",11684,329,0,2588,8,4.37
"11685",11685,327,0,2589,12,4.71
"11686",11686,212,1,2590,5,3.33
"11687",11687,325,0,2590,14,4.42
"11688",11688,12,1,2590,9,4.25
"11689",11689,122,1,2590,13,6.45
"11690",11690,328,1,2590,7,2.89
"11691",11691,335,0,2591,7,5
"11692",11692,333,0,2591,14,3.93
"11693",11693,334,0,2591,11,2.89
"11694",11694,314,0,2591,11,5.49
"11695",11695,231,1,2591,5,7.52
"11696",11696,314,1,2591,7,4.81
"11697",11697,327,0,2591,6,6.77
"11698",11698,315,0,2592,6,4.44
"11699",11699,321,0,2592,14,5.59
"11700",11700,338,0,2592,10,5.15
"11701",11701,333,0,2593,9,5.06
"11702",11702,316,1,2593,5,5.27
"11703",11703,335,0,2594,11,3.64
"11704",11704,159,1,2594,13,3.74
"11705",11705,337,0,2595,12,5.69
"11706",11706,337,0,2595,8,4.22
"11707",11707,320,0,2595,14,4.09
"11708",11708,297,1,2596,10,4.33
"11709",11709,326,0,2597,9,4.2
"11710",11710,313,0,2597,6,3.81
"11711",11711,326,0,2598,8,3.37
"11712",11712,321,0,2598,6,4.52
"11713",11713,331,0,2598,11,6.04
"11714",11714,312,0,2598,9,4.51
"11715",11715,322,1,2599,5,4.53
"11716",11716,312,0,2599,11,3.58
"11717",11717,316,0,2600,5,6.66
"11718",11718,312,0,2600,12,3.43
"11719",11719,335,0,2600,14,3.26
"11720",11720,324,0,2600,5,8.61
"11721",11721,331,0,2600,8,4.14
"11722",11722,314,0,2600,10,4.08
"11723",11723,326,0,2600,8,4.53
"11724",11724,313,0,2600,8,3.61
"11725",11725,322,0,2601,7,4.86
"11726",11726,335,0,2601,13,5.57
"11727",11727,324,0,2602,6,8.31
"11728",11728,326,0,2602,11,3.85
"11729",11729,25,1,2602,8,6.43
"11730",11730,334,0,2603,8,4.32
"11731",11731,34,1,2603,12,6.76
"11732",11732,332,0,2603,8,4.16
"11733",11733,328,0,2604,9,4.84
"11734",11734,331,0,2604,10,6.3
"11735",11735,216,1,2604,8,3.89
"11736",11736,334,0,2605,8,6.11
"11737",11737,312,0,2605,14,3.4
"11738",11738,314,0,2606,8,4.56
"11739",11739,336,0,2606,12,3.43
"11740",11740,322,0,2606,12,4.69
"11741",11741,327,0,2606,7,5.49
"11742",11742,335,0,2607,12,6.55
"11743",11743,333,0,2607,10,3.56
"11744",11744,317,0,2607,11,6.11
"11745",11745,333,0,2607,9,4.32
"11746",11746,300,1,2607,12,4.65
"11747",11747,332,0,2608,11,2.94
"11748",11748,332,0,2608,13,4.38
"11749",11749,185,1,2608,14,5.48
"11750",11750,323,0,2609,7,8.04
"11751",11751,318,0,2609,11,4.98
"11752",11752,200,1,2610,9,7.52
"11753",11753,322,0,2611,13,3.74
"11754",11754,335,0,2612,14,3.81
"11755",11755,316,0,2612,7,3.61
"11756",11756,320,0,2612,10,5.11
"11757",11757,322,0,2613,10,5.41
"11758",11758,312,0,2613,14,3.97
"11759",11759,321,0,2614,7,5.5
"11760",11760,329,0,2614,8,4.17
"11761",11761,329,0,2615,7,3.71
"11762",11762,323,0,2615,13,5.14
"11763",11763,334,0,2615,14,3.04
"11764",11764,339,0,2615,5,3.69
"11765",11765,311,0,2615,14,3.04
"11766",11766,312,0,2615,12,2.83
"11767",11767,335,0,2615,6,5.12
"11768",11768,332,0,2616,9,5.47
"11769",11769,322,0,2617,6,4.37
"11770",11770,313,0,2617,13,3.64
"11771",11771,333,0,2617,12,4.58
"11772",11772,326,0,2618,5,6.01
"11773",11773,333,0,2618,14,4.96
"11774",11774,321,0,2618,6,3.74
"11775",11775,323,0,2619,11,5.24
"11776",11776,317,0,2619,5,4.44
"11777",11777,335,0,2619,5,5.47
"11778",11778,326,0,2620,10,3.56
"11779",11779,317,0,2620,14,4.09
"11780",11780,317,0,2620,6,6.01
"11781",11781,333,0,2620,5,4.87
"11782",11782,332,0,2620,8,7.43
"11783",11783,334,0,2621,6,5.51
"11784",11784,337,0,2621,5,4.19
"11785",11785,339,0,2621,14,3.22
"11786",11786,314,0,2621,7,4.82
"11787",11787,317,0,2622,11,5.59
"11788",11788,317,0,2622,6,4.32
"11789",11789,321,0,2622,10,4.2
"11790",11790,318,0,2623,7,4.33
"11791",11791,242,1,2623,11,4.16
"11792",11792,322,0,2623,11,4.57
"11793",11793,316,0,2624,11,4.54
"11794",11794,328,0,2625,6,4.56
"11795",11795,322,0,2625,7,4.11
"11796",11796,339,0,2626,8,3.76
"11797",11797,315,0,2626,9,4.17
"11798",11798,11,1,2626,12,9.31
"11799",11799,318,0,2626,11,5.06
"11800",11800,311,0,2627,8,4.79
"11801",11801,335,0,2627,10,4.3
"11802",11802,336,0,2628,9,3.37
"11803",11803,339,0,2628,13,4.74
"11804",11804,337,0,2628,10,5.86
"11805",11805,300,1,2628,13,5.02
"11806",11806,337,0,2629,8,4.11
"11807",11807,323,0,2630,6,6.43
"11808",11808,331,0,2630,12,8.22
"11809",11809,317,0,2630,10,3.5
"11810",11810,330,0,2630,10,5.48
"11811",11811,316,0,2631,11,3.74
"11812",11812,335,0,2631,9,5.08
"11813",11813,329,0,2631,7,4.19
"11814",11814,310,0,2631,10,4.26
"11815",11815,328,0,2631,7,4.09
"11816",11816,337,0,2631,12,4.82
"11817",11817,316,0,2632,9,4.14
"11818",11818,318,0,2632,6,4.13
"11819",11819,305,1,2632,6,5.86
"11820",11820,326,0,2632,10,8.54
"11821",11821,314,0,2633,11,4.76
"11822",11822,329,0,2633,7,7.57
"11823",11823,331,0,2633,7,3.83
"11824",11824,324,0,2633,12,3.53
"11825",11825,336,0,2634,7,5.66
"11826",11826,335,0,2634,8,4.13
"11827",11827,311,0,2635,8,4.43
"11828",11828,319,0,2635,6,4.23
"11829",11829,337,0,2635,6,4.33
"11830",11830,320,0,2635,6,4.08
"11831",11831,339,0,2635,6,6.66
"11832",11832,312,0,2636,5,4.33
"11833",11833,323,0,2637,6,4.83
"11834",11834,314,0,2638,9,6.79
"11835",11835,326,0,2638,8,4.84
"11836",11836,332,0,2638,6,4.06
"11837",11837,314,1,2638,7,6.69
"11838",11838,317,0,2638,14,6.97
"11839",11839,310,0,2638,12,3.85
"11840",11840,314,0,2639,9,6.41
"11841",11841,327,0,2640,12,5.2
"11842",11842,335,0,2640,6,5.82
"11843",11843,336,0,2640,6,4.36
"11844",11844,320,0,2640,6,4.25
"11845",11845,320,0,2640,13,5.15
"11846",11846,326,0,2640,10,3.26
"11847",11847,315,0,2640,12,4.56
"11848",11848,321,0,2641,6,4.14
"11849",11849,334,0,2641,11,4.22
"11850",11850,314,0,2642,8,5.76
"11851",11851,256,1,2643,7,4.04
"11852",11852,314,0,2643,7,4.6
"11853",11853,208,1,2643,9,4.79
"11854",11854,126,1,2644,6,4.56
"11855",11855,275,1,2644,13,5.59
"11856",11856,315,0,2644,12,6.49
"11857",11857,328,0,2645,7,5.46
"11858",11858,321,0,2645,10,5.05
"11859",11859,328,0,2645,7,4.33
"11860",11860,321,0,2646,5,4.29
"11861",11861,334,0,2646,7,5.11
"11862",11862,90,1,2646,10,3.3
"11863",11863,327,0,2646,10,4.06
"11864",11864,328,0,2646,6,7.1
"11865",11865,334,1,2646,13,3.5
"11866",11866,329,0,2646,5,6.83
"11867",11867,320,0,2647,9,3.58
"11868",11868,331,0,2647,13,3.47
"11869",11869,325,0,2648,7,4.55
"11870",11870,339,0,2649,12,3.04
"11871",11871,316,0,2650,14,3.4
"11872",11872,323,0,2650,10,5.8
"11873",11873,310,0,2650,14,3
"11874",11874,328,0,2650,10,5.56
"11875",11875,311,0,2650,7,4.17
"11876",11876,335,0,2650,14,6.41
"11877",11877,339,0,2650,13,4.22
"11878",11878,339,0,2650,6,5.46
"11879",11879,229,1,2651,10,5.81
"11880",11880,336,0,2651,12,3.04
"11881",11881,207,1,2651,6,3.5
"11882",11882,241,1,2652,8,3.53
"11883",11883,326,0,2653,6,6.21
"11884",11884,328,0,2654,14,4.54
"11885",11885,321,0,2654,11,4.75
"11886",11886,334,0,2654,7,4.51
"11887",11887,333,0,2654,10,5.16
"11888",11888,312,0,2654,8,5.87
"11889",11889,326,0,2655,14,3.04
"11890",11890,335,0,2655,12,3.71
"11891",11891,333,0,2656,7,5.59
"11892",11892,310,0,2656,13,6.42
"11893",11893,313,0,2657,12,5.7
"11894",11894,327,0,2658,10,3.89
"11895",11895,241,1,2658,11,3.43
"11896",11896,326,0,2658,8,4.14
"11897",11897,42,1,2658,7,6.38
"11898",11898,324,0,2658,8,3.89
"11899",11899,327,1,2658,7,4.09
"11900",11900,319,0,2658,7,5.97
"11901",11901,262,1,2658,7,4.64
"11902",11902,315,0,2659,7,3.37
"11903",11903,322,0,2660,11,4.45
"11904",11904,11,1,2660,12,3.04
"11905",11905,317,0,2660,8,3.43
"11906",11906,270,1,2660,13,7.66
"11907",11907,321,0,2660,11,3.89
"11908",11908,321,0,2661,14,5.65
"11909",11909,334,0,2661,8,3.4
"11910",11910,336,0,2661,6,4.33
"11911",11911,311,0,2662,8,3.33
"11912",11912,334,0,2662,9,4.84
"11913",11913,313,1,2662,12,4.09
"11914",11914,331,0,2662,13,4.74
"11915",11915,125,1,2663,9,3.81
"11916",11916,326,0,2663,12,5.77
"11917",11917,328,0,2663,10,5.76
"11918",11918,334,0,2663,6,4.87
"11919",11919,324,0,2663,9,4.67
"11920",11920,326,0,2664,6,3.89
"11921",11921,312,0,2664,5,5.52
"11922",11922,311,0,2664,5,4.47
"11923",11923,263,1,2664,7,4.73
"11924",11924,313,0,2664,6,6.03
"11925",11925,320,0,2664,14,3.81
"11926",11926,150,1,2665,10,3.22
"11927",11927,142,1,2665,14,2.89
"11928",11928,332,0,2665,6,4.22
"11929",11929,315,0,2666,9,2.94
"11930",11930,335,0,2666,13,4.23
"11931",11931,323,0,2667,6,5.14
"11932",11932,333,0,2667,14,3.56
"11933",11933,240,1,2668,12,2.89
"11934",11934,313,0,2669,7,4.01
"11935",11935,319,0,2669,14,6.01
"11936",11936,323,0,2669,6,5.75
"11937",11937,336,0,2669,12,5.06
"11938",11938,328,0,2670,6,3.04
"11939",11939,321,0,2670,8,5.02
"11940",11940,320,1,2671,11,3.26
"11941",11941,335,0,2671,13,2.83
"11942",11942,327,0,2672,14,3.22
"11943",11943,326,0,2672,13,3.99
"11944",11944,322,0,2672,8,4.25
"11945",11945,323,0,2672,10,6.47
"11946",11946,207,1,2672,11,4.39
"11947",11947,315,0,2672,11,3.47
"11948",11948,308,1,2673,12,6.13
"11949",11949,318,0,2673,12,4.52
"11950",11950,335,0,2673,14,3.74
"11951",11951,331,0,2673,5,3.66
"11952",11952,313,0,2674,14,3.76
"11953",11953,319,0,2674,13,3.47
"11954",11954,323,0,2674,7,3.76
"11955",11955,321,0,2674,9,4.47
"11956",11956,325,0,2674,6,4.38
"11957",11957,312,0,2674,6,7.14
"11958",11958,320,0,2675,6,4.75
"11959",11959,311,0,2676,8,5.27
"11960",11960,337,0,2676,14,4.39
"11961",11961,313,0,2676,12,4.93
"11962",11962,330,0,2677,14,3.5
"11963",11963,331,0,2677,12,3.4
"11964",11964,331,0,2677,5,3.99
"11965",11965,319,0,2678,14,3.89
"11966",11966,329,0,2679,11,4.74
"11967",11967,312,0,2679,12,3.87
"11968",11968,324,0,2679,11,4.39
"11969",11969,322,0,2680,11,3.99
"11970",11970,325,0,2680,9,6.08
"11971",11971,327,0,2681,7,4.98
"11972",11972,236,1,2682,14,6
"11973",11973,54,1,2682,9,5.25
"11974",11974,315,0,2682,7,5.33
"11975",11975,324,0,2683,6,6.24
"11976",11976,311,0,2683,11,4.94
"11977",11977,316,0,2683,9,3.85
"11978",11978,331,0,2684,14,4.84
"11979",11979,258,1,2684,14,4.64
"11980",11980,284,1,2684,11,3.4
"11981",11981,310,0,2684,6,7.46
"11982",11982,121,1,2685,7,5.04
"11983",11983,311,0,2685,9,5.02
"11984",11984,316,0,2686,7,3.53
"11985",11985,277,1,2686,14,4.09
"11986",11986,338,0,2686,14,2.48
"11987",11987,317,0,2686,13,3.33
"11988",11988,324,0,2686,13,4.48
"11989",11989,323,0,2687,8,4.44
"11990",11990,318,0,2687,14,4.61
"11991",11991,312,0,2688,11,5.31
"11992",11992,338,0,2688,7,4.95
"11993",11993,327,0,2688,13,3.85
"11994",11994,321,0,2688,10,4.98
"11995",11995,321,0,2689,7,3.64
"11996",11996,318,0,2690,7,4.97
"11997",11997,329,0,2690,12,3.97
"11998",11998,312,0,2691,10,4.09
"11999",11999,338,0,2691,11,5.66
"12000",12000,69,1,2691,11,5
"12001",12001,335,0,2691,12,4.04
"12002",12002,323,1,2691,7,3.99
"12003",12003,321,1,2691,5,4.6
"12004",12004,26,1,2692,13,7.88
"12005",12005,334,0,2693,6,3.95
"12006",12006,307,1,2693,7,5.64
"12007",12007,325,0,2694,8,5.13
"12008",12008,338,0,2694,12,4.16
"12009",12009,312,0,2695,11,5.44
"12010",12010,141,1,2695,6,3.93
"12011",12011,336,0,2695,14,2.56
"12012",12012,321,0,2695,11,5.59
"12013",12013,328,0,2696,13,5.11
"12014",12014,328,0,2696,7,3.56
"12015",12015,316,0,2697,14,5.88
"12016",12016,321,0,2697,7,6.4
"12017",12017,325,0,2697,8,4.14
"12018",12018,332,0,2697,7,4.25
"12019",12019,112,1,2697,7,3.4
"12020",12020,318,0,2697,13,3.97
"12021",12021,319,0,2697,7,5.08
"12022",12022,337,0,2698,10,4.62
"12023",12023,313,0,2698,11,6.23
"12024",12024,326,0,2699,6,6.93
"12025",12025,316,0,2699,10,4.19
"12026",12026,323,0,2699,12,3.37
"12027",12027,323,0,2699,9,3.87
"12028",12028,319,0,2699,6,4.53
"12029",12029,263,1,2700,10,4.76
"12030",12030,314,0,2700,12,3.95
"12031",12031,302,1,2700,10,3.47
"12032",12032,311,0,2700,6,6.35
"12033",12033,334,0,2701,5,5.37
"12034",12034,290,1,2701,7,3.78
"12035",12035,327,0,2701,9,4.08
"12036",12036,332,0,2702,14,4.81
"12037",12037,318,0,2702,9,5
"12038",12038,316,0,2702,11,4.83
"12039",12039,88,1,2703,10,3.47
"12040",12040,338,0,2703,13,4.06
"12041",12041,326,0,2703,14,5.14
"12042",12042,325,0,2704,11,5.34
"12043",12043,333,0,2704,12,4.89
"12044",12044,322,0,2704,8,5.14
"12045",12045,311,1,2704,11,3.53
"12046",12046,338,0,2705,14,3.14
"12047",12047,324,0,2705,9,3.91
"12048",12048,320,0,2705,6,3.61
"12049",12049,328,0,2705,6,3.99
"12050",12050,326,0,2705,9,7.39
"12051",12051,315,0,2706,8,6.06
"12052",12052,191,1,2707,14,3.64
"12053",12053,327,0,2707,9,3.85
"12054",12054,311,0,2707,11,4.91
"12055",12055,338,0,2708,9,3.97
"12056",12056,312,0,2709,7,6.43
"12057",12057,231,1,2709,11,4.57
"12058",12058,79,1,2709,8,5.19
"12059",12059,335,0,2709,6,5.13
"12060",12060,324,0,2709,8,5.38
"12061",12061,51,1,2709,6,7.36
"12062",12062,331,0,2710,6,4.08
"12063",12063,315,0,2710,14,3.4
"12064",12064,323,0,2710,9,3.93
"12065",12065,329,0,2710,10,3.33
"12066",12066,321,0,2711,6,5.27
"12067",12067,315,0,2711,12,5.89
"12068",12068,322,0,2711,9,3.83
"12069",12069,328,0,2711,13,3.78
"12070",12070,276,1,2711,7,7.97
"12071",12071,326,0,2712,7,5.66
"12072",12072,139,1,2712,13,3.09
"12073",12073,333,0,2712,13,4.54
"12074",12074,328,0,2712,7,4.41
"12075",12075,339,0,2712,14,3.93
"12076",12076,329,0,2713,5,5.93
"12077",12077,316,0,2714,14,4.57
"12078",12078,318,0,2714,10,4.91
"12079",12079,321,0,2714,14,3.85
"12080",12080,311,0,2714,10,3.37
"12081",12081,315,0,2714,12,4.23
"12082",12082,322,0,2714,9,3.69
"12083",12083,141,1,2715,8,3.5
"12084",12084,305,1,2716,10,2.64
"12085",12085,325,0,2717,7,3.26
"12086",12086,317,0,2717,5,4.56
"12087",12087,338,0,2717,5,5.77
"12088",12088,325,0,2717,5,3.18
"12089",12089,329,0,2717,6,7.03
"12090",12090,158,1,2717,9,4.94
"12091",12091,326,0,2717,13,3.85
"12092",12092,321,0,2718,7,6.18
"12093",12093,318,0,2718,13,4.19
"12094",12094,333,0,2718,11,4.17
"12095",12095,322,0,2719,12,4.48
"12096",12096,334,0,2719,12,4.32
"12097",12097,338,0,2719,12,2.94
"12098",12098,317,1,2719,7,5.54
"12099",12099,337,0,2719,14,5.3
"12100",12100,317,0,2719,6,4.16
"12101",12101,312,0,2719,6,4.13
"12102",12102,311,0,2719,10,5.25
"12103",12103,59,1,2719,7,4.53
"12104",12104,333,0,2720,8,4.63
"12105",12105,310,0,2720,6,4.04
"12106",12106,316,0,2720,7,4.74
"12107",12107,328,0,2720,11,4.23
"12108",12108,323,0,2720,10,3.43
"12109",12109,316,0,2720,14,4.38
"12110",12110,335,0,2720,5,4.17
"12111",12111,320,0,2721,7,4.89
"12112",12112,311,0,2721,7,4.5
"12113",12113,334,0,2721,12,4.28
"12114",12114,327,0,2721,14,2.83
"12115",12115,115,1,2722,8,3.26
"12116",12116,327,0,2722,6,4.01
"12117",12117,320,0,2722,10,6.07
"12118",12118,311,0,2723,9,6.39
"12119",12119,318,0,2723,6,6.77
"12120",12120,55,1,2723,8,4.03
"12121",12121,333,0,2723,6,5.29
"12122",12122,339,0,2724,14,3.56
"12123",12123,311,0,2724,13,3.53
"12124",12124,321,0,2724,10,8.71
"12125",12125,322,0,2725,9,5.86
"12126",12126,338,0,2726,13,3.26
"12127",12127,324,0,2726,7,4.41
"12128",12128,315,0,2726,6,3.78
"12129",12129,319,0,2726,6,4.45
"12130",12130,335,0,2726,12,3.26
"12131",12131,327,0,2726,10,3.89
"12132",12132,312,0,2727,8,5.11
"12133",12133,314,0,2727,7,6.24
"12134",12134,327,0,2727,7,3.4
"12135",12135,329,0,2728,5,4.38
"12136",12136,335,0,2729,11,6.6
"12137",12137,328,0,2730,7,4.78
"12138",12138,326,0,2730,5,7.11
"12139",12139,322,0,2730,5,6.13
"12140",12140,311,0,2730,8,4.29
"12141",12141,338,0,2730,8,3.91
"12142",12142,335,0,2730,11,6.15
"12143",12143,317,0,2730,14,4.89
"12144",12144,319,0,2731,11,4.36
"12145",12145,292,1,2731,11,5.53
"12146",12146,330,0,2731,11,5.63
"12147",12147,316,0,2731,10,4.33
"12148",12148,169,1,2731,7,4.11
"12149",12149,329,0,2732,10,5.42
"12150",12150,323,0,2732,13,6.04
"12151",12151,333,0,2732,9,4.39
"12152",12152,324,0,2732,9,4.49
"12153",12153,325,0,2733,13,4.63
"12154",12154,332,0,2734,8,4.17
"12155",12155,318,0,2734,14,3.33
"12156",12156,333,0,2734,9,3.76
"12157",12157,320,0,2734,5,4.63
"12158",12158,310,0,2735,13,4.47
"12159",12159,332,0,2735,9,3.89
"12160",12160,321,0,2736,12,2.83
"12161",12161,337,0,2737,10,4.74
"12162",12162,318,0,2737,11,3.74
"12163",12163,188,1,2737,14,4.08
"12164",12164,317,0,2737,7,5.97
"12165",12165,323,0,2738,13,3.99
"12166",12166,322,0,2738,11,4.47
"12167",12167,310,0,2739,8,5.42
"12168",12168,310,0,2739,11,3.33
"12169",12169,335,0,2739,12,3.47
"12170",12170,323,0,2739,13,5.46
"12171",12171,320,0,2740,7,3.95
"12172",12172,329,0,2740,8,4.86
"12173",12173,321,0,2741,8,4.22
"12174",12174,320,0,2741,10,4.53
"12175",12175,316,0,2741,6,2.64
"12176",12176,339,0,2742,12,6.08
"12177",12177,316,0,2743,13,4.87
"12178",12178,338,0,2743,13,3.33
"12179",12179,310,0,2744,12,2.71
"12180",12180,228,1,2744,12,4.7
"12181",12181,314,0,2745,11,3.74
"12182",12182,274,1,2745,11,4.3
"12183",12183,313,0,2745,11,5.21
"12184",12184,332,0,2746,8,5.3
"12185",12185,260,1,2747,8,4.47
"12186",12186,268,1,2747,11,3.56
"12187",12187,325,0,2747,7,4.55
"12188",12188,310,0,2747,10,3.87
"12189",12189,310,0,2748,11,3.33
"12190",12190,334,0,2749,12,6.17
"12191",12191,335,0,2749,5,5.19
"12192",12192,319,0,2749,5,5.02
"12193",12193,48,1,2749,12,4.23
"12194",12194,311,0,2749,7,3.95
"12195",12195,148,1,2750,6,3.81
"12196",12196,325,0,2750,12,4.79
"12197",12197,310,0,2750,13,3.61
"12198",12198,311,0,2750,12,6.16
"12199",12199,315,0,2751,6,4.55
"12200",12200,317,1,2751,6,4.17
"12201",12201,339,0,2751,12,4.96
"12202",12202,335,0,2752,7,4.13
"12203",12203,327,0,2752,8,7.51
"12204",12204,336,0,2752,6,6.1
"12205",12205,314,0,2752,9,4.11
"12206",12206,328,0,2752,12,4.03
"12207",12207,333,0,2752,13,7.62
"12208",12208,323,0,2752,9,3.93
"12209",12209,313,0,2752,12,3.56
"12210",12210,280,1,2752,10,3.83
"12211",12211,332,0,2753,7,3.91
"12212",12212,314,0,2753,10,5.42
"12213",12213,331,0,2754,9,7.73
"12214",12214,316,0,2755,6,6.02
"12215",12215,324,0,2755,12,4.3
"12216",12216,332,0,2756,14,2.77
"12217",12217,309,1,2756,10,5.28
"12218",12218,315,0,2757,5,4.79
"12219",12219,311,0,2757,9,4.55
"12220",12220,320,0,2757,9,4.04
"12221",12221,327,0,2757,13,5.31
"12222",12222,286,1,2757,11,3.87
"12223",12223,328,0,2757,5,4.9
"12224",12224,338,0,2757,8,4.48
